congress,bill_number,sponsor_title,sponsor_name,sponsor_state,cosponsor_name,cosponsor_bioguide_id,date_signed
115,hr6451,Rep.,Doug Lamborn,CO,Lou Barletta,B001269,2018-07-31
115,hr6451,Rep.,Doug Lamborn,CO,Dennis Ross,R000593,2018-07-31
115,hr6451,Rep.,Doug Lamborn,CO,Tom McClintock,M001177,2018-08-14
115,hr6452,Rep.,Jim Langevin,RI,Paul Tonko,T000469,2018-07-19
115,hr6452,Rep.,Jim Langevin,RI,Michael E. Capuano,C001037,2018-07-19
115,hr6452,Rep.,Jim Langevin,RI,David Cicilline,C001084,2018-07-19
115,hr6453,Rep.,Tom Marino,PA,Lou Barletta,B001269,2018-07-19
115,hr6454,Rep.,Grace Meng,NY,Eleanor Holmes Norton,N000147,2018-12-03
115,hr6454,Rep.,Grace Meng,NY,Mike Quigley,Q000023,2018-12-10
115,hr6454,Rep.,Grace Meng,NY,Daniel Lipinski,L000563,2018-12-10
115,hr6454,Rep.,Grace Meng,NY,Ruben Gallego,G000574,2018-12-10
115,hr6454,Rep.,Grace Meng,NY,C.A. Dutch Ruppersberger,R000576,2018-12-10
115,hr6454,Rep.,Grace Meng,NY,Yvette D. Clarke,C001067,2018-12-10
115,hr6454,Rep.,Grace Meng,NY,Gwen Moore,M001160,2018-12-10
115,hr6454,Rep.,Grace Meng,NY,Alan Lowenthal,L000579,2018-12-12
115,hr6454,Rep.,Grace Meng,NY,Grace F. Napolitano,N000179,2018-12-12
115,hr6454,Rep.,Grace Meng,NY,Karen Bass,B001270,2018-12-12
115,hr6454,Rep.,Grace Meng,NY,Jamie Raskin,R000606,2018-12-13
115,hr6454,Rep.,Grace Meng,NY,Scott Peters,P000608,2018-12-17
115,hr6454,Rep.,Grace Meng,NY,Jan Schakowsky,S001145,2018-12-17
115,hr6455,Rep.,Grace Meng,NY,Peter T. King,K000210,2018-07-19
115,hr6455,Rep.,Grace Meng,NY,Frederica Wilson,W000808,2018-07-19
115,hr6455,Rep.,Grace Meng,NY,Gerald E. Connolly,C001078,2018-07-19
115,hr6455,Rep.,Grace Meng,NY,Darren Soto,S001200,2018-07-19
115,hr6455,Rep.,Grace Meng,NY,Juan Vargas,V000130,2018-07-19
115,hr6455,Rep.,Grace Meng,NY,Adam B. Schiff,S001150,2018-07-19
115,hr6455,Rep.,Grace Meng,NY,Grace F. Napolitano,N000179,2018-07-19
115,hr6455,Rep.,Grace Meng,NY,Thomas Suozzi,S001201,2018-07-19
115,hr6455,Rep.,Grace Meng,NY,Norma Torres,T000474,2018-07-19
115,hr6455,Rep.,Grace Meng,NY,Gregory W. Meeks,M001137,2018-07-19
115,hr6455,Rep.,Grace Meng,NY,Pramila Jayapal,J000298,2018-07-19
115,hr6455,Rep.,Grace Meng,NY,Adam Smith,S000510,2018-07-19
115,hr6455,Rep.,Grace Meng,NY,Bonnie Watson Coleman,W000822,2018-07-19
115,hr6455,Rep.,Grace Meng,NY,Jamie Raskin,R000606,2018-07-19
115,hr6455,Rep.,Grace Meng,NY,Scott Peters,P000608,2018-07-19
115,hr6455,Rep.,Grace Meng,NY,Tom O'Halleran,O000171,2018-07-19
115,hr6455,Rep.,Grace Meng,NY,Tony Cárdenas,C001097,2018-07-19
115,hr6455,Rep.,Grace Meng,NY,José E. Serrano,S000248,2018-07-19
115,hr6455,Rep.,Grace Meng,NY,Dina Titus,T000468,2018-07-19
115,hr6455,Rep.,Grace Meng,NY,Lois Frankel,F000462,2018-07-23
115,hr6455,Rep.,Grace Meng,NY,Ruben Gallego,G000574,2018-07-23
115,hr6455,Rep.,Grace Meng,NY,Diana DeGette,D000197,2018-07-23
115,hr6455,Rep.,Grace Meng,NY,Alcee L. Hastings,H000324,2018-07-23
115,hr6455,Rep.,Grace Meng,NY,Jaime Herrera Beutler,H001056,2018-07-23
115,hr6455,Rep.,Grace Meng,NY,Dave Loebsack,L000565,2018-07-23
115,hr6455,Rep.,Grace Meng,NY,Daniel M. Donovan,D000625,2018-07-23
115,hr6455,Rep.,Grace Meng,NY,Julia Brownley,B001285,2018-07-23
115,hr6455,Rep.,Grace Meng,NY,Susan A. Davis,D000598,2018-07-23
115,hr6455,Rep.,Grace Meng,NY,Susan Brooks,B001284,2018-07-23
115,hr6455,Rep.,Grace Meng,NY,Steve Cohen,C001068,2018-07-24
115,hr6455,Rep.,Grace Meng,NY,Ed Perlmutter,P000593,2018-07-24
115,hr6455,Rep.,Grace Meng,NY,Barbara Comstock,C001105,2018-07-25
115,hr6455,Rep.,Grace Meng,NY,Eleanor Holmes Norton,N000147,2018-07-31
115,hr6455,Rep.,Grace Meng,NY,Raúl M. Grijalva,G000551,2018-07-31
115,hr6455,Rep.,Grace Meng,NY,Jenniffer González-Colón,G000582,2018-09-12
115,hr6455,Rep.,Grace Meng,NY,Sheila Jackson Lee,J000032,2018-09-17
115,hr6455,Rep.,Grace Meng,NY,André Carson,C001072,2018-10-02
115,hr6455,Rep.,Grace Meng,NY,Vicky Hartzler,H001053,2018-10-26
115,hr6455,Rep.,Grace Meng,NY,Kathleen Rice,R000602,2018-11-14
115,hr6455,Rep.,Grace Meng,NY,Jerrold Nadler,N000002,2018-12-12
115,hr6457,Rep.,Scott Peters,CA,David Young,Y000066,2018-07-19
115,hr6458,Rep.,Tom Rice,SC,Ralph Norman,N000190,2018-07-25
115,hr6458,Rep.,Tom Rice,SC,Mike D. Rogers,R000575,2018-07-25
115,hr6459,Rep.,Bennie Thompson,MS,Bonnie Watson Coleman,W000822,2018-07-19
115,hr6459,Rep.,Bennie Thompson,MS,Donald M. Payne Jr.,P000604,2018-07-19
115,hr6459,Rep.,Bennie Thompson,MS,Bill Keating,K000375,2018-07-19
115,hr6459,Rep.,Bennie Thompson,MS,John Katko,K000386,2018-07-24
115,hr6460,Rep.,Mark Walker,NC,Andy Barr,B001282,2018-07-19
115,hr6460,Rep.,Mark Walker,NC,Vicky Hartzler,H001053,2018-07-19
115,hr6460,Rep.,Mark Walker,NC,David Rouzer,R000603,2018-07-19
115,hr6460,Rep.,Mark Walker,NC,Mike Johnson,J000299,2018-07-23
115,hr6460,Rep.,Mark Walker,NC,Doug Lamborn,L000564,2018-07-23
115,hr6460,Rep.,Mark Walker,NC,Jeffrey Duncan,D000615,2018-08-07
115,hr6461,Rep.,Bonnie Watson Coleman,NJ,John Katko,K000386,2018-07-19
115,hr6462,Rep.,Peter Welch,VT,Chellie Pingree,P000597,2018-07-19
115,hr6462,Rep.,Peter Welch,VT,Jim McGovern,M000312,2018-07-19
115,hr6462,Rep.,Peter Welch,VT,Carol Shea-Porter,S001170,2018-07-19
115,hr6462,Rep.,Peter Welch,VT,Luis V. Gutiérrez,G000535,2018-07-19
115,hr6462,Rep.,Peter Welch,VT,Suzan K. DelBene,D000617,2018-07-19
115,hr6462,Rep.,Peter Welch,VT,Pramila Jayapal,J000298,2018-08-10
115,hr6462,Rep.,Peter Welch,VT,Ann McLane Kuster,K000382,2018-08-21
115,hr6463,Rep.,Carlos Curbelo,FL,Brian Fitzpatrick,F000466,2018-07-23
115,hr6463,Rep.,Carlos Curbelo,FL,Francis Rooney,R000607,2018-07-25
115,hr6464,Rep.,Jackie Speier,CA,Ted Poe,P000592,2018-07-23
115,hr6464,Rep.,Jackie Speier,CA,Ann McLane Kuster,K000382,2018-07-23
115,hr6464,Rep.,Jackie Speier,CA,Brian Fitzpatrick,F000466,2018-07-23
115,hr6466,Rep.,Eric Swalwell,CA,Carol Shea-Porter,S001170,2018-09-28
115,hr6466,Rep.,Eric Swalwell,CA,Yvette D. Clarke,C001067,2018-10-26
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Ro Khanna,K000389,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Bennie Thompson,T000193,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Yvette D. Clarke,C001067,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Alcee L. Hastings,H000324,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Barbara Lee,L000551,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Mark Pocan,P000607,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Robin Kelly,K000385,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Brenda Lawrence,L000581,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Joyce Beatty,B001281,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Anthony Brown,B001304,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,André Carson,C001072,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,William Lacy Clay,C001049,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Emanuel Cleaver II,C001061,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Elijah E. Cummings,C000984,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Marcia L. Fudge,F000455,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Al Green,G000553,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Hakeem Jeffries,J000294,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Eddie Bernice Johnson,J000126,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Hank Johnson,J000288,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Sheila Jackson Lee,J000032,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,John Lewis,L000287,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,A. Donald McEachin,M001200,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Eleanor Holmes Norton,N000147,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Donald M. Payne Jr.,P000604,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Stacey Plaskett,P000610,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Bobby L. Rush,R000515,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,David Scott,S001157,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Keith Ellison,E000288,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Robert A. Brady,B001227,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Raúl M. Grijalva,G000551,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,José E. Serrano,S000248,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Dwight Evans,E000296,2018-07-23
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Frederica Wilson,W000808,2018-07-24
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Mark DeSaulnier,D000623,2018-07-26
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Frank Pallone,P000034,2018-08-10
115,hr6467,Rep.,Bonnie Watson Coleman,NJ,Joseph P. Kennedy III,K000379,2018-12-19
115,hr6468,Rep.,Andy Biggs,AZ,Lamar Smith,S000583,2018-07-23
115,hr6468,Rep.,Andy Biggs,AZ,Frank D. Lucas,L000491,2018-07-23
115,hr6468,Rep.,Andy Biggs,AZ,Ralph Norman,N000190,2018-07-23
115,hr6468,Rep.,Andy Biggs,AZ,Dana Rohrabacher,R000409,2018-07-23
115,hr6468,Rep.,Andy Biggs,AZ,Bill Posey,P000599,2018-07-23
115,hr6468,Rep.,Andy Biggs,AZ,Randy Weber,W000814,2018-07-23
115,hr6468,Rep.,Andy Biggs,AZ,Brian Babin,B001291,2018-07-23
115,hr6468,Rep.,Andy Biggs,AZ,Clay Higgins,H001077,2018-07-23
115,hr6468,Rep.,Andy Biggs,AZ,Debbie Lesko,L000589,2018-07-23
115,hr6468,Rep.,Andy Biggs,AZ,Randy Hultgren,H001059,2018-07-23
115,hr6468,Rep.,Andy Biggs,AZ,Ralph Abraham,A000374,2018-07-23
115,hr6468,Rep.,Andy Biggs,AZ,Daniel Webster,W000806,2018-07-23
115,hr6468,Rep.,Andy Biggs,AZ,Roger Marshall,M001198,2018-07-23
115,hr6468,Rep.,Andy Biggs,AZ,Neal Dunn,D000628,2018-07-23
115,hr6468,Rep.,Andy Biggs,AZ,Bruce Westerman,W000821,2018-07-23
115,hr6468,Rep.,Andy Biggs,AZ,John Moolenaar,M001194,2018-07-23
115,hr6468,Rep.,Andy Biggs,AZ,Barry Loudermilk,L000583,2018-07-24
115,hr6469,Rep.,Roger Williams,TX,Cedric Richmond,R000588,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,John Faso,F000464,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Nanette Barragán,B001300,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Bill Shuster,S001154,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Mia Love,L000584,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Ralph Norman,N000190,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Ted Budd,B001305,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Tom Marino,M001179,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Peter T. King,K000210,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Steve Stivers,S001187,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Dennis Ross,R000593,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Steven J. Chabot,C000266,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Eleanor Holmes Norton,N000147,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,José E. Serrano,S000248,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Chris Collins,C001092,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Donald M. Payne Jr.,P000604,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Brian Higgins,H001038,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Joe L. Barton,B000213,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Luke Messer,M001189,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,John Shimkus,S000364,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Steve Scalise,S001176,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Roger Marshall,M001198,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,John Moolenaar,M001194,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Brad Wenstrup,W000815,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Mike Johnson,J000299,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Joe Wilson,W000795,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Austin Scott,S001189,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Rick Allen,A000372,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Bill Flores,F000461,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Doug Lamborn,L000564,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Bill Posey,P000599,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Doug LaMalfa,L000578,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Randy Hultgren,H001059,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Jim Banks,B001299,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Tom Cole,C001053,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Paul Gosar,G000565,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Trent Kelly,K000388,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Paul Mitchell,M001201,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Filemon Vela,V000132,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Charlie Crist,C001111,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Bill Johnson,J000292,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Pete Sessions,S000250,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Brian Fitzpatrick,F000466,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Lou Barletta,B001269,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Eddie Bernice Johnson,J000126,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Frederica Wilson,W000808,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Sanford D. Bishop Jr.,B000490,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Rodney Davis,D000619,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Steve Pearce,P000588,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Mike Doyle,D000482,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,A. Donald McEachin,M001200,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Alcee L. Hastings,H000324,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Steve Cohen,C001068,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Marc Veasey,V000131,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,William Lacy Clay,C001049,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Barbara Lee,L000551,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Alma Adams,A000370,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Dave Loebsack,L000565,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Emanuel Cleaver II,C001061,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Robert C. Scott,S000185,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,G. K. Butterfield,B001251,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Yvette D. Clarke,C001067,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Marcia L. Fudge,F000455,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Raul Ruiz,R000599,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,John Lewis,L000287,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Joyce Beatty,B001281,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Lisa Blunt Rochester,B001303,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Val Demings,D000627,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,James E. Clyburn,C000537,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Dwight Evans,E000296,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Al Green,G000553,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Bonnie Watson Coleman,W000822,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Sheila Jackson Lee,J000032,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Hank Johnson,J000288,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Robin Kelly,K000385,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Bobby L. Rush,R000515,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,Bennie Thompson,T000193,2018-07-23
115,hr6469,Rep.,Roger Williams,TX,John Katko,K000386,2018-07-24
115,hr6469,Rep.,Roger Williams,TX,John J. Duncan Jr.,D000533,2018-07-25
115,hr6469,Rep.,Roger Williams,TX,Ed Perlmutter,P000593,2018-07-26
115,hr6469,Rep.,Roger Williams,TX,Scott Peters,P000608,2018-07-26
115,hr6469,Rep.,Roger Williams,TX,John Yarmuth,Y000062,2018-08-14
115,hr6469,Rep.,Roger Williams,TX,Jodey Arrington,A000375,2018-08-14
115,hr6469,Rep.,Roger Williams,TX,Mark Takano,T000472,2018-09-20
115,hr6469,Rep.,Roger Williams,TX,John Delaney,D000620,2018-09-27
115,hr6469,Rep.,Roger Williams,TX,Ron Kind,K000188,2018-11-14
115,hr6471,Rep.,Vicky Hartzler,MO,Jason Smith,S001195,2018-09-20
115,hr6471,Rep.,Vicky Hartzler,MO,Blaine Luetkemeyer,L000569,2018-09-25
115,hr6471,Rep.,Vicky Hartzler,MO,Ann Wagner,W000812,2018-09-28
115,hr6471,Rep.,Vicky Hartzler,MO,Billy Long,L000576,2018-09-28
115,hr6471,Rep.,Vicky Hartzler,MO,Sam Graves,G000546,2018-10-05
115,hr6472,Rep.,Karen Bass,CA,Edward Royce,R000487,2018-07-23
115,hr6472,Rep.,Karen Bass,CA,Eliot L. Engel,E000179,2018-07-23
115,hr6472,Rep.,Karen Bass,CA,Bobby L. Rush,R000515,2018-07-23
115,hr6472,Rep.,Karen Bass,CA,Brad Sherman,S000344,2018-07-23
115,hr6474,Rep.,Tulsi Gabbard,HI,Sanford D. Bishop Jr.,B000490,2018-07-23
115,hr6474,Rep.,Tulsi Gabbard,HI,Mark Pocan,P000607,2018-07-23
115,hr6474,Rep.,Tulsi Gabbard,HI,Michelle Lujan Grisham,L000580,2018-07-23
115,hr6474,Rep.,Tulsi Gabbard,HI,Adriano Espaillat,E000297,2018-07-23
115,hr6474,Rep.,Tulsi Gabbard,HI,Rosa DeLauro,D000216,2018-07-23
115,hr6474,Rep.,Tulsi Gabbard,HI,Raúl M. Grijalva,G000551,2018-07-23
115,hr6474,Rep.,Tulsi Gabbard,HI,Bennie Thompson,T000193,2018-07-23
115,hr6474,Rep.,Tulsi Gabbard,HI,Colleen Hanabusa,H001050,2018-07-23
115,hr6474,Rep.,Tulsi Gabbard,HI,Tim Ryan,R000577,2018-07-23
115,hr6474,Rep.,Tulsi Gabbard,HI,Sheila Jackson Lee,J000032,2018-07-23
115,hr6474,Rep.,Tulsi Gabbard,HI,Eleanor Holmes Norton,N000147,2018-07-23
115,hr6474,Rep.,Tulsi Gabbard,HI,Salud Carbajal,C001112,2018-07-23
115,hr6474,Rep.,Tulsi Gabbard,HI,Jim McGovern,M000312,2018-07-23
115,hr6474,Rep.,Tulsi Gabbard,HI,Peter A. DeFazio,D000191,2018-07-24
115,hr6474,Rep.,Tulsi Gabbard,HI,Madeleine Z. Bordallo,B001245,2018-07-24
115,hr6474,Rep.,Tulsi Gabbard,HI,Chellie Pingree,P000597,2018-07-24
115,hr6474,Rep.,Tulsi Gabbard,HI,Nydia M. Velázquez,V000081,2018-07-25
115,hr6474,Rep.,Tulsi Gabbard,HI,Mark Takano,T000472,2018-09-06
115,hr6474,Rep.,Tulsi Gabbard,HI,Darren Soto,S001200,2018-10-23
115,hr6474,Rep.,Tulsi Gabbard,HI,Gregory W. Meeks,M001137,2018-11-09
115,hr6476,Rep.,Bill Johnson,OH,Bob Gibbs,G000563,2018-07-25
115,hr6478,Rep.,John Sarbanes,MD,Bill Johnson,J000292,2018-07-23
115,hr6482,Rep.,Jeffrey Duncan,SC,Ralph Norman,N000190,2018-07-24
115,hr6482,Rep.,Jeffrey Duncan,SC,Scott DesJarlais,D000616,2018-07-24
115,hr6482,Rep.,Jeffrey Duncan,SC,Paul Gosar,G000565,2018-07-24
115,hr6482,Rep.,Jeffrey Duncan,SC,Steve King,K000362,2018-07-24
115,hr6482,Rep.,Jeffrey Duncan,SC,Ted Yoho,Y000065,2018-07-24
115,hr6482,Rep.,Jeffrey Duncan,SC,Louie Gohmert,G000552,2018-07-24
115,hr6482,Rep.,Jeffrey Duncan,SC,Mark Meadows,M001187,2018-07-24
115,hr6482,Rep.,Jeffrey Duncan,SC,Brian Babin,B001291,2018-07-24
115,hr6482,Rep.,Jeffrey Duncan,SC,Jody Hice,H001071,2018-07-25
115,hr6482,Rep.,Jeffrey Duncan,SC,Joe Wilson,W000795,2018-07-25
115,hr6482,Rep.,Jeffrey Duncan,SC,Tom Rice,R000597,2018-07-25
115,hr6482,Rep.,Jeffrey Duncan,SC,Randy Weber,W000814,2018-07-25
115,hr6482,Rep.,Jeffrey Duncan,SC,Bill Posey,P000599,2018-07-25
115,hr6482,Rep.,Jeffrey Duncan,SC,Doug Lamborn,L000564,2018-07-25
115,hr6482,Rep.,Jeffrey Duncan,SC,Andy Biggs,B001302,2018-08-14
115,hr6482,Rep.,Jeffrey Duncan,SC,Bob Gibbs,G000563,2018-09-25
115,hr6482,Rep.,Jeffrey Duncan,SC,Lou Barletta,B001269,2018-10-05
115,hr6482,Rep.,Jeffrey Duncan,SC,Debbie Lesko,L000589,2018-10-12
115,hr6483,Rep.,Lisa Blunt Rochester,DE,Ron Kind,K000188,2018-07-24
115,hr6484,Rep.,Peter A. DeFazio,OR,Earl Blumenauer,B000574,2018-07-24
115,hr6484,Rep.,Peter A. DeFazio,OR,Kurt Schrader,S001180,2018-07-24
115,hr6484,Rep.,Peter A. DeFazio,OR,Suzanne Bonamici,B001278,2018-07-24
115,hr6485,Rep.,Ro Khanna,CA,Bonnie Watson Coleman,W000822,2018-07-24
115,hr6485,Rep.,Ro Khanna,CA,Frederica Wilson,W000808,2018-07-24
115,hr6485,Rep.,Ro Khanna,CA,Gwen Moore,M001160,2018-07-24
115,hr6485,Rep.,Ro Khanna,CA,Yvette D. Clarke,C001067,2018-07-24
115,hr6485,Rep.,Ro Khanna,CA,Raúl M. Grijalva,G000551,2018-07-24
115,hr6485,Rep.,Ro Khanna,CA,Mark Pocan,P000607,2018-07-24
115,hr6485,Rep.,Ro Khanna,CA,José E. Serrano,S000248,2018-07-24
115,hr6485,Rep.,Ro Khanna,CA,Bennie Thompson,T000193,2018-07-24
115,hr6485,Rep.,Ro Khanna,CA,Jan Schakowsky,S001145,2018-07-26
115,hr6485,Rep.,Ro Khanna,CA,Alma Adams,A000370,2018-07-31
115,hr6485,Rep.,Ro Khanna,CA,Eleanor Holmes Norton,N000147,2018-09-04
115,hr6486,Rep.,Darin M. LaHood,IL,Terri Sewell,S001185,2018-07-24
115,hr6486,Rep.,Darin M. LaHood,IL,French Hill,H001072,2018-09-13
115,hr6487,Rep.,Ben Ray Luján,NM,Michelle Lujan Grisham,L000580,2018-09-10
115,hr6488,Rep.,Joe L. Barton,TX,Mike Doyle,D000482,2018-07-24
115,hr6490,Rep.,Buddy Carter,GA,Tom Cole,C001053,2018-07-24
115,hr6490,Rep.,Buddy Carter,GA,Brendan Boyle,B001296,2018-07-24
115,hr6490,Rep.,Buddy Carter,GA,Mimi Walters,W000820,2018-07-24
115,hr6490,Rep.,Buddy Carter,GA,Gene Green,G000410,2018-07-24
115,hr6490,Rep.,Buddy Carter,GA,Steve Scalise,S001176,2018-07-24
115,hr6491,Rep.,Kathy Castor,FL,David McKinley,M001180,2018-07-24
115,hr6494,Rep.,Eliot L. Engel,NY,Gerald E. Connolly,C001078,2018-07-24
115,hr6495,Rep.,Tulsi Gabbard,HI,Carlos Curbelo,C001107,2018-07-24
115,hr6495,Rep.,Tulsi Gabbard,HI,Don Young,Y000033,2018-07-24
115,hr6495,Rep.,Tulsi Gabbard,HI,Darren Soto,S001200,2018-07-24
115,hr6495,Rep.,Tulsi Gabbard,HI,Beto O'Rourke,O000170,2018-07-24
115,hr6495,Rep.,Tulsi Gabbard,HI,Earl Blumenauer,B000574,2018-07-24
115,hr6495,Rep.,Tulsi Gabbard,HI,Dana Rohrabacher,R000409,2018-07-24
115,hr6495,Rep.,Tulsi Gabbard,HI,Matt Gaetz,G000578,2018-07-24
115,hr6495,Rep.,Tulsi Gabbard,HI,Peter A. DeFazio,D000191,2018-07-24
115,hr6495,Rep.,Tulsi Gabbard,HI,Eleanor Holmes Norton,N000147,2018-07-24
115,hr6495,Rep.,Tulsi Gabbard,HI,Dina Titus,T000468,2018-07-24
115,hr6495,Rep.,Tulsi Gabbard,HI,Charlie Crist,C001111,2018-07-24
115,hr6495,Rep.,Tulsi Gabbard,HI,Thomas Garrett,G000580,2018-07-24
115,hr6495,Rep.,Tulsi Gabbard,HI,J. Luis Correa,C001110,2018-07-24
115,hr6495,Rep.,Tulsi Gabbard,HI,Barbara Lee,L000551,2018-07-24
115,hr6495,Rep.,Tulsi Gabbard,HI,Mark Pocan,P000607,2018-07-24
