,congress,bill_number,sponsor_title,sponsor_name,sponsor_state,cosponsor_name,cosponsor_bioguide_id,date_signed,cosponsor_icpsr
5719,115,hr5467,Rep.,Daniel Lipinski,IL,Lloyd Doggett,D000399,2018-05-17,29571
5720,115,hr5467,Rep.,Daniel Lipinski,IL,Jaime Herrera Beutler,H001056,2018-05-29,21187
5721,115,hr5467,Rep.,Daniel Lipinski,IL,Alan Lowenthal,L000579,2018-06-12,21313
5722,115,hr5467,Rep.,Daniel Lipinski,IL,David Cicilline,C001084,2018-06-14,21172
5723,115,hr5467,Rep.,Daniel Lipinski,IL,Don Young,Y000033,2018-06-26,14066
5724,115,hr5467,Rep.,Daniel Lipinski,IL,Pete Aguilar,A000371,2018-07-23,21506
5725,115,hr5468,Rep.,Tom Marino,PA,Henry Cuellar,C001063,2018-04-11,20533
5726,115,hr5468,Rep.,Tom Marino,PA,Robert W. Goodlatte,G000289,2018-04-11,39308
5727,115,hr5468,Rep.,Tom Marino,PA,Lamar Smith,S000583,2018-04-11,15445
5728,115,hr5468,Rep.,Tom Marino,PA,Doug Collins,C001093,2018-04-11,21323
5729,115,hr5468,Rep.,Tom Marino,PA,Mark Amodei,A000369,2018-04-11,21196
5730,115,hr5468,Rep.,Tom Marino,PA,Karen Handel,H001078,2018-04-12,21752
5731,115,hr5468,Rep.,Tom Marino,PA,David Rouzer,R000603,2018-04-17,21544
5732,115,hr5468,Rep.,Tom Marino,PA,Ken Buck,B001297,2018-09-12,21510
5733,115,hr5469,Rep.,Bill Posey,FL,Walter B. Jones,J000255,2018-05-21,29546
5734,115,hr5470,Rep.,Ted Budd,NC,Alex Mooney,M001195,2018-04-11,21557
5735,115,hr5471,Rep.,David Cicilline,RI,Ted Poe,P000592,2018-04-11,20528
5736,115,hr5471,Rep.,David Cicilline,RI,Jamie Raskin,R000606,2018-05-17,21741
5737,115,hr5471,Rep.,David Cicilline,RI,David E. Price,P000523,2018-07-18,15438
5738,115,hr5471,Rep.,David Cicilline,RI,John Sarbanes,S001168,2018-09-26,20724
5739,115,hr5471,Rep.,David Cicilline,RI,Kathy Castor,C001066,2018-12-12,20708
5740,115,hr5472,Rep.,Chris Collins,NY,Matt Cartwright,C001090,2018-04-11,21358
5741,115,hr5472,Rep.,Chris Collins,NY,Walter B. Jones,J000255,2018-04-25,29546
5742,115,hr5472,Rep.,Chris Collins,NY,Claudia Tenney,T000478,2018-05-16,21749
5743,115,hr5472,Rep.,Chris Collins,NY,Carlos Curbelo,C001107,2018-05-23,21512
5744,115,hr5472,Rep.,Chris Collins,NY,Matt Gaetz,G000578,2018-06-07,21719
5745,115,hr5472,Rep.,Chris Collins,NY,Emanuel Cleaver II,C001061,2018-06-07,20517
5746,115,hr5472,Rep.,Chris Collins,NY,Rob Bishop,B001250,2018-07-13,20357
5747,115,hr5472,Rep.,Chris Collins,NY,Alcee L. Hastings,H000324,2018-07-13,29337
5748,115,hr5472,Rep.,Chris Collins,NY,Mia Love,L000584,2018-11-13,21552
5749,115,hr5472,Rep.,Chris Collins,NY,Gus Bilirakis,B001257,2019-01-02,20758
5750,115,hr5473,Rep.,Barbara Comstock,VA,Ben Ray Luján,L000570,2018-04-11,20932
5751,115,hr5473,Rep.,Barbara Comstock,VA,David McKinley,M001180,2018-04-12,21188
5752,115,hr5473,Rep.,Barbara Comstock,VA,Ro Khanna,K000389,2018-04-16,21728
5753,115,hr5473,Rep.,Barbara Comstock,VA,Marsha Blackburn,B001243,2018-05-09,20351
5754,115,hr5473,Rep.,Barbara Comstock,VA,Greg Walden,W000791,2018-05-23,29932
5755,115,hr5473,Rep.,Barbara Comstock,VA,Derek Kilmer,K000381,2018-06-12,21368
5756,115,hr5474,Rep.,Adriano Espaillat,NY,Luis V. Gutiérrez,G000535,2018-04-11,29348
5757,115,hr5474,Rep.,Adriano Espaillat,NY,José E. Serrano,S000248,2018-04-11,29134
5758,115,hr5474,Rep.,Adriano Espaillat,NY,Jenniffer González-Colón,G000582,2018-04-11,NA
5759,115,hr5474,Rep.,Adriano Espaillat,NY,Darren Soto,S001200,2018-04-11,21746
5760,115,hr5474,Rep.,Adriano Espaillat,NY,Nydia M. Velázquez,V000081,2018-04-11,29378
5761,115,hr5474,Rep.,Adriano Espaillat,NY,Stephanie Murphy,M001202,2018-04-11,21738
5762,115,hr5474,Rep.,Adriano Espaillat,NY,Juan Vargas,V000130,2018-04-11,21314
5763,115,hr5474,Rep.,Adriano Espaillat,NY,Eleanor Holmes Norton,N000147,2018-04-11,NA
5764,115,hr5474,Rep.,Adriano Espaillat,NY,Al Lawson,L000586,2018-04-11,21732
5765,115,hr5474,Rep.,Adriano Espaillat,NY,Frederica Wilson,W000808,2018-04-11,21118
5766,115,hr5474,Rep.,Adriano Espaillat,NY,Raúl M. Grijalva,G000551,2018-04-11,20305
5767,115,hr5474,Rep.,Adriano Espaillat,NY,Alcee L. Hastings,H000324,2018-04-11,29337
5768,115,hr5474,Rep.,Adriano Espaillat,NY,Carol Shea-Porter,S001170,2018-04-11,20731
5769,115,hr5474,Rep.,Adriano Espaillat,NY,Debbie Wasserman Schultz,W000797,2018-04-11,20504
5770,115,hr5474,Rep.,Adriano Espaillat,NY,Sean Patrick Maloney,M001185,2018-04-11,21344
5771,115,hr5474,Rep.,Adriano Espaillat,NY,Jamie Raskin,R000606,2018-04-11,21741
5772,115,hr5474,Rep.,Adriano Espaillat,NY,Jared Huffman,H001068,2018-04-11,21303
5773,115,hr5474,Rep.,Adriano Espaillat,NY,Lloyd Doggett,D000399,2018-06-05,29571
5774,115,hr5474,Rep.,Adriano Espaillat,NY,Richard E. Neal,N000015,2018-06-06,15616
5775,115,hr5474,Rep.,Adriano Espaillat,NY,Seth Moulton,M001196,2018-06-12,21525
5776,115,hr5474,Rep.,Adriano Espaillat,NY,Yvette D. Clarke,C001067,2018-07-10,20733
5777,115,hr5474,Rep.,Adriano Espaillat,NY,Niki Tsongas,T000465,2018-07-26,20754
5778,115,hr5474,Rep.,Adriano Espaillat,NY,Michael E. Capuano,C001037,2018-08-03,29919
5779,115,hr5474,Rep.,Adriano Espaillat,NY,Donald Beyer,B001292,2018-08-03,21554
5780,115,hr5474,Rep.,Adriano Espaillat,NY,Joseph P. Kennedy III,K000379,2018-09-06,21335
5781,115,hr5474,Rep.,Adriano Espaillat,NY,Stephen F. Lynch,L000562,2018-09-06,20119
5782,115,hr5475,Rep.,Sam Graves,MO,Vicky Hartzler,H001053,2018-04-11,21149
5783,115,hr5475,Rep.,Sam Graves,MO,Billy Long,L000576,2018-04-11,21150
5784,115,hr5475,Rep.,Sam Graves,MO,Blaine Luetkemeyer,L000569,2018-04-11,20926
5785,115,hr5475,Rep.,Sam Graves,MO,William Lacy Clay,C001049,2018-04-11,20147
5786,115,hr5475,Rep.,Sam Graves,MO,Emanuel Cleaver II,C001061,2018-04-11,20517
5787,115,hr5475,Rep.,Sam Graves,MO,Ann Wagner,W000812,2018-04-11,21337
5788,115,hr5475,Rep.,Sam Graves,MO,Jason Smith,S001195,2018-04-11,21373
5789,115,hr5476,Rep.,Jerrold Nadler,NY,Sheila Jackson Lee,J000032,2018-04-11,29573
5790,115,hr5476,Rep.,Jerrold Nadler,NY,Steve Cohen,C001068,2018-04-11,20748
5791,115,hr5476,Rep.,Jerrold Nadler,NY,Jackie Speier,S001175,2018-04-13,20762
5792,115,hr5476,Rep.,Jerrold Nadler,NY,Colleen Hanabusa,H001050,2018-04-13,21124
5793,115,hr5476,Rep.,Jerrold Nadler,NY,Brenda Lawrence,L000581,2018-04-13,21530
5794,115,hr5476,Rep.,Jerrold Nadler,NY,Walter B. Jones,J000255,2018-04-13,29546
5795,115,hr5476,Rep.,Jerrold Nadler,NY,Maxine Waters,W000187,2018-04-13,29106
5796,115,hr5476,Rep.,Jerrold Nadler,NY,Ami Bera,B001287,2018-04-13,21304
5797,115,hr5476,Rep.,Jerrold Nadler,NY,Adam Smith,S000510,2018-04-13,29768
5798,115,hr5476,Rep.,Jerrold Nadler,NY,Adriano Espaillat,E000297,2018-04-13,21715
5799,115,hr5476,Rep.,Jerrold Nadler,NY,Carolyn B. Maloney,M000087,2018-04-13,29379
5800,115,hr5476,Rep.,Jerrold Nadler,NY,Jared Huffman,H001068,2018-04-13,21303
5801,115,hr5476,Rep.,Jerrold Nadler,NY,Alan Lowenthal,L000579,2018-04-13,21313
5802,115,hr5476,Rep.,Jerrold Nadler,NY,John Garamendi,G000559,2018-04-13,20958
5803,115,hr5476,Rep.,Jerrold Nadler,NY,Val Demings,D000627,2018-04-13,21713
5804,115,hr5476,Rep.,Jerrold Nadler,NY,Hank Johnson,J000288,2018-04-13,20712
5805,115,hr5476,Rep.,Jerrold Nadler,NY,David E. Price,P000523,2018-04-13,15438
5806,115,hr5476,Rep.,Jerrold Nadler,NY,John Delaney,D000620,2018-04-13,21334
5807,115,hr5476,Rep.,Jerrold Nadler,NY,Ann McLane Kuster,K000382,2018-04-13,21340
5808,115,hr5476,Rep.,Jerrold Nadler,NY,Linda T. Sánchez,S001156,2018-04-13,20310
5809,115,hr5476,Rep.,Jerrold Nadler,NY,Danny K. Davis,D000096,2018-04-13,29717
5810,115,hr5476,Rep.,Jerrold Nadler,NY,Brad Schneider,S001190,2018-04-13,21326
5811,115,hr5476,Rep.,Jerrold Nadler,NY,Daniel Lipinski,L000563,2018-04-13,20508
5812,115,hr5476,Rep.,Jerrold Nadler,NY,Anna G. Eshoo,E000215,2018-04-13,29312
5813,115,hr5476,Rep.,Jerrold Nadler,NY,Carol Shea-Porter,S001170,2018-04-13,20731
5814,115,hr5476,Rep.,Jerrold Nadler,NY,Brendan Boyle,B001296,2018-04-13,21548
5815,115,hr5476,Rep.,Jerrold Nadler,NY,Nanette Barragán,B001300,2018-04-13,21703
5816,115,hr5476,Rep.,Jerrold Nadler,NY,Jared Polis,P000598,2018-04-13,20904
5817,115,hr5476,Rep.,Jerrold Nadler,NY,Earl Blumenauer,B000574,2018-04-13,29588
5818,115,hr5476,Rep.,Jerrold Nadler,NY,Derek Kilmer,K000381,2018-04-13,21368
5819,115,hr5476,Rep.,Jerrold Nadler,NY,Paul Tonko,T000469,2018-04-13,20934
5820,115,hr5476,Rep.,Jerrold Nadler,NY,Grace Meng,M001188,2018-04-13,21342
5821,115,hr5476,Rep.,Jerrold Nadler,NY,Tim Ryan,R000577,2018-04-13,20343
5822,115,hr5476,Rep.,Jerrold Nadler,NY,Chellie Pingree,P000597,2018-04-13,20920
5823,115,hr5476,Rep.,Jerrold Nadler,NY,Susan A. Davis,D000598,2018-04-13,20108
5824,115,hr5476,Rep.,Jerrold Nadler,NY,Pete Aguilar,A000371,2018-04-13,21506
5825,115,hr5476,Rep.,Jerrold Nadler,NY,Filemon Vela,V000132,2018-04-13,21366
5826,115,hr5476,Rep.,Jerrold Nadler,NY,Grace F. Napolitano,N000179,2018-04-13,29903
5827,115,hr5476,Rep.,Jerrold Nadler,NY,Gregory W. Meeks,M001137,2018-04-13,29776
5828,115,hr5476,Rep.,Jerrold Nadler,NY,Bill Foster,F000454,2018-04-13,20749
5829,115,hr5476,Rep.,Jerrold Nadler,NY,Jim Cooper,C000754,2018-04-13,15019
5830,115,hr5476,Rep.,Jerrold Nadler,NY,Dave Loebsack,L000565,2018-04-13,20720
5831,115,hr5476,Rep.,Jerrold Nadler,NY,Betty McCollum,M001143,2018-04-13,20122
5832,115,hr5476,Rep.,Jerrold Nadler,NY,Mark Pocan,P000607,2018-04-13,21370
5833,115,hr5476,Rep.,Jerrold Nadler,NY,Donald Beyer,B001292,2018-04-13,21554
5834,115,hr5476,Rep.,Jerrold Nadler,NY,José E. Serrano,S000248,2018-04-13,29134
5835,115,hr5476,Rep.,Jerrold Nadler,NY,Jan Schakowsky,S001145,2018-04-13,29911
5836,115,hr5476,Rep.,Jerrold Nadler,NY,Frank Pallone,P000034,2018-04-13,15454
5837,115,hr5476,Rep.,Jerrold Nadler,NY,Mike Quigley,Q000023,2018-04-13,20954
5838,115,hr5476,Rep.,Jerrold Nadler,NY,Alcee L. Hastings,H000324,2018-04-13,29337
5839,115,hr5476,Rep.,Jerrold Nadler,NY,Nita M. Lowey,L000480,2018-04-13,15612
5840,115,hr5476,Rep.,Jerrold Nadler,NY,Salud Carbajal,C001112,2018-04-13,21709
5841,115,hr5476,Rep.,Jerrold Nadler,NY,Jacky Rosen,R000608,2018-04-13,21743
5842,115,hr5476,Rep.,Jerrold Nadler,NY,William Lacy Clay,C001049,2018-04-13,20147
5843,115,hr5476,Rep.,Jerrold Nadler,NY,Kathy Castor,C001066,2018-04-13,20708
5844,115,hr5476,Rep.,Jerrold Nadler,NY,Debbie Wasserman Schultz,W000797,2018-04-13,20504
5845,115,hr5476,Rep.,Jerrold Nadler,NY,Barbara Lee,L000551,2018-04-13,29778
5846,115,hr5476,Rep.,Jerrold Nadler,NY,Donald M. Payne Jr.,P000604,2018-04-13,31103
5847,115,hr5476,Rep.,Jerrold Nadler,NY,Marcy Kaptur,K000009,2018-04-13,15029
5848,115,hr5476,Rep.,Jerrold Nadler,NY,Eric Swalwell,S001193,2018-04-13,21306
5849,115,hr5476,Rep.,Jerrold Nadler,NY,Cedric Richmond,R000588,2018-04-13,21137
5850,115,hr5476,Rep.,Jerrold Nadler,NY,Hakeem Jeffries,J000294,2018-04-13,21343
5851,115,hr5476,Rep.,Jerrold Nadler,NY,Zoe Lofgren,L000397,2018-04-13,29504
5852,115,hr5476,Rep.,Jerrold Nadler,NY,David Cicilline,C001084,2018-04-13,21172
5853,115,hr5476,Rep.,Jerrold Nadler,NY,Pramila Jayapal,J000298,2018-04-13,21726
5854,115,hr5476,Rep.,Jerrold Nadler,NY,Luis V. Gutiérrez,G000535,2018-04-13,29348
5855,115,hr5476,Rep.,Jerrold Nadler,NY,Ted Lieu,L000582,2018-04-13,21507
5856,115,hr5476,Rep.,Jerrold Nadler,NY,Jamie Raskin,R000606,2018-04-13,21741
5857,115,hr5476,Rep.,Jerrold Nadler,NY,Charlie Crist,C001111,2018-04-13,21712
5858,115,hr5476,Rep.,Jerrold Nadler,NY,Seth Moulton,M001196,2018-04-13,21525
5859,115,hr5476,Rep.,Jerrold Nadler,NY,Kathleen Rice,R000602,2018-04-13,21540
5860,115,hr5476,Rep.,Jerrold Nadler,NY,Lucille Roybal-Allard,R000486,2018-04-13,29317
5861,115,hr5476,Rep.,Jerrold Nadler,NY,Eleanor Holmes Norton,N000147,2018-04-13,NA
5862,115,hr5476,Rep.,Jerrold Nadler,NY,Jim Langevin,L000559,2018-04-13,20136
5863,115,hr5476,Rep.,Jerrold Nadler,NY,Elizabeth Esty,E000293,2018-04-13,21316
5864,115,hr5476,Rep.,Jerrold Nadler,NY,Julia Brownley,B001285,2018-04-13,21308
5865,115,hr5476,Rep.,Jerrold Nadler,NY,André Carson,C001072,2018-04-13,20757
5866,115,hr5476,Rep.,Jerrold Nadler,NY,Diana DeGette,D000197,2018-04-13,29710
5867,115,hr5476,Rep.,Jerrold Nadler,NY,Katherine Clark,C001101,2018-04-13,21375
5868,115,hr5476,Rep.,Jerrold Nadler,NY,Joseph Crowley,C001038,2018-04-13,29925
5869,115,hr5476,Rep.,Jerrold Nadler,NY,Dwight Evans,E000296,2018-04-13,21566
5870,115,hr5476,Rep.,Jerrold Nadler,NY,Robert C. Scott,S000185,2018-04-13,39307
5871,115,hr5476,Rep.,Jerrold Nadler,NY,Lois Frankel,F000462,2018-04-13,21321
5872,115,hr5476,Rep.,Jerrold Nadler,NY,Ed Perlmutter,P000593,2018-04-13,20705
5873,115,hr5476,Rep.,Jerrold Nadler,NY,Doris Matsui,M001163,2018-04-13,20538
5874,115,hr5476,Rep.,Jerrold Nadler,NY,Suzanne Bonamici,B001278,2018-04-13,21198
5875,115,hr5476,Rep.,Jerrold Nadler,NY,Adam B. Schiff,S001150,2018-04-13,20104
5876,115,hr5476,Rep.,Jerrold Nadler,NY,Nydia M. Velázquez,V000081,2018-04-17,29378
5877,115,hr5476,Rep.,Jerrold Nadler,NY,Frederica Wilson,W000808,2018-04-17,21118
5878,115,hr5476,Rep.,Jerrold Nadler,NY,Mike Doyle,D000482,2018-04-17,29561
5879,115,hr5476,Rep.,Jerrold Nadler,NY,Peter A. DeFazio,D000191,2018-04-17,15410
5880,115,hr5476,Rep.,Jerrold Nadler,NY,Alma Adams,A000370,2018-04-17,21545
5881,115,hr5476,Rep.,Jerrold Nadler,NY,Jimmy Gomez,G000585,2018-04-17,21754
5882,115,hr5476,Rep.,Jerrold Nadler,NY,Anthony Brown,B001304,2018-04-17,21707
5883,115,hr5476,Rep.,Jerrold Nadler,NY,Debbie Dingell,D000624,2018-04-17,21529
5884,115,hr5476,Rep.,Jerrold Nadler,NY,Peter Welch,W000800,2018-04-17,20750
5885,115,hr5476,Rep.,Jerrold Nadler,NY,Elijah E. Cummings,C000984,2018-04-17,29587
5886,115,hr5476,Rep.,Jerrold Nadler,NY,Brad Sherman,S000344,2018-04-17,29707
5887,115,hr5476,Rep.,Jerrold Nadler,NY,Cheri Bustos,B001286,2018-04-17,21329
5888,115,hr5476,Rep.,Jerrold Nadler,NY,Mark Takano,T000472,2018-04-17,21312
5889,115,hr5476,Rep.,Jerrold Nadler,NY,John Yarmuth,Y000062,2018-04-17,20723
5890,115,hr5476,Rep.,Jerrold Nadler,NY,Joe Courtney,C001069,2018-04-24,20706
5891,115,hr5476,Rep.,Jerrold Nadler,NY,A. Donald McEachin,M001200,2018-04-24,21736
5892,115,hr5476,Rep.,Jerrold Nadler,NY,Joseph P. Kennedy III,K000379,2018-04-24,21335
5893,115,hr5476,Rep.,Jerrold Nadler,NY,Scott Peters,P000608,2018-04-24,21315
5894,115,hr5476,Rep.,Jerrold Nadler,NY,Judy Chu,C001080,2018-04-24,20955
5895,115,hr5476,Rep.,Jerrold Nadler,NY,Stephanie Murphy,M001202,2018-04-24,21738
5896,115,hr5476,Rep.,Jerrold Nadler,NY,Gerald E. Connolly,C001078,2018-04-24,20952
5897,115,hr5476,Rep.,Jerrold Nadler,NY,Ted Deutch,D000610,2018-04-24,20959
5898,115,hr5476,Rep.,Jerrold Nadler,NY,Charlie Dent,D000604,2018-04-27,20526
5899,115,hr5476,Rep.,Jerrold Nadler,NY,Darren Soto,S001200,2018-05-15,21746
5900,115,hr5476,Rep.,Jerrold Nadler,NY,John B. Larson,L000557,2018-05-22,29908
5901,115,hr5476,Rep.,Jerrold Nadler,NY,Juan Vargas,V000130,2018-05-22,21314
5902,115,hr5476,Rep.,Jerrold Nadler,NY,Denny Heck,H001064,2018-06-05,21369
5903,115,hr5476,Rep.,Jerrold Nadler,NY,Raja Krishnamoorthi,K000391,2018-06-06,21730
5904,115,hr5476,Rep.,Jerrold Nadler,NY,Jim McGovern,M000312,2018-06-12,29729
5905,115,hr5476,Rep.,Jerrold Nadler,NY,Niki Tsongas,T000465,2018-06-12,20754
5906,115,hr5476,Rep.,Jerrold Nadler,NY,John Sarbanes,S001168,2018-06-12,20724
5907,115,hr5476,Rep.,Jerrold Nadler,NY,Albio Sires,S001165,2018-06-25,20542
5908,115,hr5476,Rep.,Jerrold Nadler,NY,Yvette D. Clarke,C001067,2018-07-16,20733
5909,115,hr5476,Rep.,Jerrold Nadler,NY,Suzan K. DelBene,D000617,2018-07-18,31101
5910,115,hr5476,Rep.,Jerrold Nadler,NY,Mark DeSaulnier,D000623,2018-07-26,21504
5911,115,hr5476,Rep.,Jerrold Nadler,NY,Michelle Lujan Grisham,L000580,2018-07-26,21341
5912,115,hr5476,Rep.,Jerrold Nadler,NY,Michael E. Capuano,C001037,2018-07-26,29919
5913,115,hr5476,Rep.,Jerrold Nadler,NY,Conor Lamb,L000588,2018-07-26,21756
5914,115,hr5476,Rep.,Jerrold Nadler,NY,Bill Pascrell Jr.,P000096,2018-07-27,29741
5915,115,hr5476,Rep.,Jerrold Nadler,NY,Jimmy Panetta,P000613,2018-09-12,21740
5916,115,hr5476,Rep.,Jerrold Nadler,NY,Beto O'Rourke,O000170,2018-09-27,21361
5917,115,hr5476,Rep.,Jerrold Nadler,NY,Mike Thompson,T000460,2018-11-13,29901
5918,115,hr5476,Rep.,Jerrold Nadler,NY,Peter J. Visclosky,V000108,2018-11-15,15124
5919,115,hr5476,Rep.,Jerrold Nadler,NY,Ron Kind,K000188,2018-11-16,29769
5920,115,hr5476,Rep.,Jerrold Nadler,NY,Mary Gay Scanlon,S001205,2018-12-13,21762
5921,115,hr5477,Rep.,Tom O'Halleran,AZ,Marsha Blackburn,B001243,2018-05-17,20351
5922,115,hr5477,Rep.,Tom O'Halleran,AZ,Greg Walden,W000791,2018-06-07,29932
5923,115,hr5477,Rep.,Tom O'Halleran,AZ,Paul Mitchell,M001201,2018-06-08,21737
5924,115,hr5479,Rep.,Tim Walz,MN,Ron Kind,K000188,2018-04-11,29769
5925,115,hr5480,Rep.,Edward Royce,CA,Lois Frankel,F000462,2018-04-12,21321
5926,115,hr5480,Rep.,Edward Royce,CA,Brian Fitzpatrick,F000466,2018-04-12,21718
5927,115,hr5480,Rep.,Edward Royce,CA,Eliot L. Engel,E000179,2018-04-12,15603
5928,115,hr5480,Rep.,Edward Royce,CA,Ann Wagner,W000812,2018-04-12,21337
5929,115,hr5480,Rep.,Edward Royce,CA,Robin Kelly,K000385,2018-04-12,21371
5930,115,hr5480,Rep.,Edward Royce,CA,Michael McCaul,M001157,2018-04-16,20530
5931,115,hr5480,Rep.,Edward Royce,CA,Norma Torres,T000474,2018-04-16,21508
5932,115,hr5480,Rep.,Edward Royce,CA,Dina Titus,T000468,2018-04-23,20927
5933,115,hr5480,Rep.,Edward Royce,CA,Ileana Ros-Lehtinen,R000435,2018-04-23,15634
5934,115,hr5480,Rep.,Edward Royce,CA,Thomas Garrett,G000580,2018-04-23,21721
5935,115,hr5480,Rep.,Edward Royce,CA,David Cicilline,C001084,2018-04-23,21172
5936,115,hr5480,Rep.,Edward Royce,CA,Susan Brooks,B001284,2018-06-08,21331
5937,115,hr5481,Rep.,Will Hurd,TX,Susan A. Davis,D000598,2018-04-12,20108
5938,115,hr5483,Rep.,Buddy Carter,GA,Cheri Bustos,B001286,2018-04-12,21329
5939,115,hr5483,Rep.,Buddy Carter,GA,Elise Stefanik,S001196,2018-04-12,21541
5940,115,hr5483,Rep.,Buddy Carter,GA,Karen Handel,H001078,2018-04-12,21752
5941,115,hr5483,Rep.,Buddy Carter,GA,Ann McLane Kuster,K000382,2018-04-12,21340
5942,115,hr5483,Rep.,Buddy Carter,GA,Bobby L. Rush,R000515,2018-04-12,29346
5943,115,hr5483,Rep.,Buddy Carter,GA,Mark DeSaulnier,D000623,2018-04-16,21504
5944,115,hr5483,Rep.,Buddy Carter,GA,Todd Rokita,R000592,2018-04-17,21131
5945,115,hr5483,Rep.,Buddy Carter,GA,Gregg Harper,H001045,2018-04-24,20925
5946,115,hr5483,Rep.,Buddy Carter,GA,Marsha Blackburn,B001243,2018-05-11,20351
5947,115,hr5483,Rep.,Buddy Carter,GA,Greg Walden,W000791,2018-05-11,29932
5948,115,hr5483,Rep.,Buddy Carter,GA,Ro Khanna,K000389,2018-05-24,21728
5949,115,hr5484,Rep.,Matt Cartwright,PA,Sheila Jackson Lee,J000032,2018-04-12,29573
5950,115,hr5485,Rep.,James Comer,KY,Jared Polis,P000598,2018-04-12,20904
5951,115,hr5485,Rep.,James Comer,KY,Suzanne Bonamici,B001278,2018-05-22,21198
5952,115,hr5485,Rep.,James Comer,KY,Ben Ray Luján,L000570,2018-05-22,20932
5953,115,hr5485,Rep.,James Comer,KY,Glenn Grothman,G000576,2018-05-22,21559
5954,115,hr5485,Rep.,James Comer,KY,Peter Welch,W000800,2018-05-22,20750
5955,115,hr5485,Rep.,James Comer,KY,Tulsi Gabbard,G000571,2018-05-22,21324
5956,115,hr5485,Rep.,James Comer,KY,Chellie Pingree,P000597,2018-06-22,20920
5957,115,hr5485,Rep.,James Comer,KY,Jamie Raskin,R000606,2018-06-22,21741
5958,115,hr5485,Rep.,James Comer,KY,G. K. Butterfield,B001251,2018-06-22,20340
5959,115,hr5485,Rep.,James Comer,KY,David Young,Y000066,2018-06-22,21521
5960,115,hr5485,Rep.,James Comer,KY,Scott Tipton,T000470,2018-06-22,21111
5961,115,hr5485,Rep.,James Comer,KY,Joe Courtney,C001069,2018-06-22,20706
5962,115,hr5485,Rep.,James Comer,KY,Don Young,Y000033,2018-07-26,14066
5963,115,hr5485,Rep.,James Comer,KY,Don Bacon,B001298,2018-10-26,21701
5964,115,hr5486,Rep.,J. Luis Correa,CA,Eleanor Holmes Norton,N000147,2018-05-16,NA
5965,115,hr5486,Rep.,J. Luis Correa,CA,Mark Takano,T000472,2018-05-16,21312
5966,115,hr5486,Rep.,J. Luis Correa,CA,Grace F. Napolitano,N000179,2018-05-16,29903
5967,115,hr5486,Rep.,J. Luis Correa,CA,Nydia M. Velázquez,V000081,2018-05-17,29378
5968,115,hr5486,Rep.,J. Luis Correa,CA,Sean Patrick Maloney,M001185,2018-05-21,21344
5969,115,hr5488,Rep.,John J. Duncan Jr.,TN,Phil Roe,R000582,2018-04-12,20947
5970,115,hr5488,Rep.,John J. Duncan Jr.,TN,Scott DesJarlais,D000616,2018-04-12,21179
5971,115,hr5490,Rep.,Elizabeth Esty,CT,Robin Kelly,K000385,2018-04-12,21371
5972,115,hr5490,Rep.,Elizabeth Esty,CT,Alma Adams,A000370,2018-04-12,21545
5973,115,hr5490,Rep.,Elizabeth Esty,CT,Alcee L. Hastings,H000324,2018-06-01,29337
5974,115,hr5492,Rep.,Brett Guthrie,KY,Ben Ray Luján,L000570,2018-04-12,20932
5975,115,hr5493,Rep.,Sam Johnson,TX,John B. Larson,L000557,2018-04-12,29908
5976,115,hr5494,Rep.,Trent Kelly,MS,Brad Schneider,S001190,2018-04-12,21326
5977,115,hr5494,Rep.,Trent Kelly,MS,Jack Bergman,B001301,2018-04-12,21704
5978,115,hr5494,Rep.,Trent Kelly,MS,Ann McLane Kuster,K000382,2018-04-12,21340
5979,115,hr5494,Rep.,Trent Kelly,MS,Daniel Lipinski,L000563,2018-04-12,20508
5980,115,hr5494,Rep.,Trent Kelly,MS,Kevin Cramer,C001096,2018-04-12,21350
5981,115,hr5494,Rep.,Trent Kelly,MS,Trey Hollingsworth,H001074,2018-04-12,21725
5982,115,hr5495,Rep.,Raja Krishnamoorthi,IL,Ted Lieu,L000582,2018-04-12,21507
5983,115,hr5496,Rep.,Scott Perry,PA,Andy Biggs,B001302,2018-04-12,21705
5984,115,hr5497,Rep.,Collin C. Peterson,MN,Kevin Cramer,C001096,2018-04-12,21350
5985,115,hr5497,Rep.,Collin C. Peterson,MN,Tim Walz,W000799,2018-05-17,20726
5986,115,hr5497,Rep.,Collin C. Peterson,MN,Rick Nolan,N000127,2018-05-17,14263
5987,115,hr5497,Rep.,Collin C. Peterson,MN,Sanford D. Bishop Jr.,B000490,2018-06-14,29339
5988,115,hr5497,Rep.,Collin C. Peterson,MN,Derek Kilmer,K000381,2018-06-14,21368
5989,115,hr5498,Rep.,Collin C. Peterson,MN,Scott Tipton,T000470,2018-04-12,21111
5990,115,hr5499,Rep.,Cedric Richmond,LA,Cathy McMorris Rodgers,M001159,2018-04-12,20535
5991,115,hr5499,Rep.,Cedric Richmond,LA,Steve Scalise,S001176,2018-04-12,20759
5992,115,hr5499,Rep.,Cedric Richmond,LA,Derek Kilmer,K000381,2018-04-17,21368
5993,115,hr5499,Rep.,Cedric Richmond,LA,John B. Larson,L000557,2018-06-13,29908
5994,115,hr5499,Rep.,Cedric Richmond,LA,Garret Graves,G000577,2018-06-13,21523
5995,115,hr5499,Rep.,Cedric Richmond,LA,Suzan K. DelBene,D000617,2018-06-13,31101
